	chr1_random	626	0	1.0	36
	chr1_random	714	1	1.0	36
	chr1_random	893	0	1.0	36
	chr1_random	940	0	1.0	36
	chr1_random	1004	0	1.0	36
	chr1_random	1015	1	1.0	36
	chr1_random	1035	0	1.0	36
	chr1_random	1215	0	1.0	36
	chr1_random	1245	0	1.0	36
	chr1_random	1428	0	1.0	36
	chr1_random	1732	1	1.0	36
	chr1_random	1745	1	1.0	36
	chr1_random	1888	0	1.0	36
	chr1_random	1926	1	1.0	36
	chr1_random	1962	1	1.0	36
	chr1_random	2022	1	1.0	36
	chr1_random	2179	1	1.0	36
	chr1_random	2346	1	1.0	36
	chr1_random	2413	0	1.0	36
	chr1_random	2422	0	1.0	36
	chr1_random	2450	1	1.0	36
	chr1_random	2456	1	1.0	36
	chr1_random	2514	0	1.0	36
	chr1_random	2548	1	1.0	36
	chr1_random	2659	1	1.0	36
	chr1_random	2682	0	1.0	36
	chr1_random	2686	1	1.0	36
	chr1_random	2695	0	1.0	36
	chr1_random	2716	0	1.0	36
	chr1_random	2758	1	1.0	36
	chr1_random	2763	0	1.0	36
	chr1_random	2844	1	1.0	36
	chr1_random	2851	1	1.0	36
	chr1_random	2862	0	1.0	36
	chr1_random	2866	1	1.0	36
	chr1_random	2933	1	1.0	36
	chr1_random	2942	1	1.0	36
	chr1_random	3109	1	1.0	36
	chr1_random	3197	0	1.0	36
	chr1_random	3245	0	1.0	36
	chr1_random	3647	0	1.0	36
	chr1_random	3683	0	1.0	36
	chr1_random	3716	0	1.0	36
	chr1_random	3724	0	1.0	36
	chr1_random	3773	0	1.0	36
	chr1_random	3904	0	1.0	36
	chr1_random	3924	1	1.0	36
	chr1_random	3997	0	1.0	36
	chr1_random	4136	0	1.0	36
	chr1_random	4154	1	1.0	36
	chr1_random	4190	0	1.0	36
	chr1_random	4308	0	1.0	36
	chr1_random	4343	1	1.0	36
	chr1_random	4365	1	1.0	36
	chr1_random	4375	1	1.0	36
	chr1_random	4379	0	1.0	36
	chr1_random	4388	0	1.0	36
	chr1_random	4517	0	1.0	36
	chr1_random	4521	0	1.0	36
	chr1_random	4637	0	1.0	36
	chr1_random	4649	1	1.0	36
	chr1_random	4749	1	1.0	36
	chr1_random	4777	1	1.0	36
	chr1_random	5017	0	1.0	36
	chr1_random	5230	1	1.0	36
	chr1_random	5243	0	1.0	36
	chr1_random	5295	1	1.0	36
	chr1_random	5812	1	1.0	36
	chr1_random	5941	0	1.0	36
	chr1_random	6348	0	1.0	36
	chr1_random	6392	1	1.0	36
	chr1_random	6726	0	1.0	36
	chr1_random	6914	0	1.0	36
	chr1_random	6920	1	1.0	36
	chr1_random	6923	0	1.0	36
	chr1_random	7190	1	1.0	36
	chr1_random	7446	0	1.0	36
	chr1_random	7570	1	1.0	36
	chr1_random	8051	0	1.0	36
	chr1_random	8118	0	1.0	36
	chr1_random	8226	1	1.0	36
	chr1_random	8267	1	1.0	36
	chr1_random	8570	0	1.0	36
	chr1_random	8710	1	1.0	36
	chr1_random	8909	0	1.0	36
	chr1_random	8934	1	1.0	36
	chr1_random	8956	0	1.0	36
	chr1_random	9040	1	1.0	36
	chr1_random	9045	0	1.0	36
	chr1_random	9324	1	1.0	36
	chr1_random	9345	1	1.0	36
	chr1_random	9582	0	1.0	36
	chr1_random	9623	0	1.0	36
	chr1_random	9725	1	1.0	36
	chr1_random	9850	0	1.0	36
	chr1_random	9919	0	1.0	36
	chr1_random	10058	0	1.0	36
	chr1_random	10148	1	1.0	36
	chr1_random	10287	0	1.0	36
	chr1_random	10327	0	1.0	36
	chr1_random	10464	1	1.0	36
	chr1_random	10569	0	1.0	36
	chr1_random	10602	1	1.0	36
	chr1_random	10614	0	1.0	36
	chr1_random	10774	0	1.0	36
	chr1_random	10884	0	1.0	36
	chr1_random	11149	0	1.0	36
	chr1_random	11304	0	1.0	36
	chr1_random	11370	1	1.0	36
	chr1_random	11373	1	1.0	36
	chr1_random	11376	1	1.0	36
	chr1_random	11397	1	1.0	36
	chr1_random	11551	0	1.0	36
	chr1_random	11783	1	1.0	36
	chr1_random	12039	1	1.0	36
	chr1_random	12062	0	1.0	36
	chr1_random	12262	0	1.0	36
	chr1_random	12472	0	1.0	36
	chr1_random	12541	0	1.0	36
	chr1_random	12953	0	1.0	36
	chr1_random	13014	1	1.0	36
	chr1_random	13032	1	1.0	36
	chr1_random	13459	1	1.0	36
	chr1_random	13488	0	1.0	36
	chr1_random	13527	1	1.0	36
	chr1_random	13899	1	1.0	36
	chr1_random	14141	0	1.0	36
