	chrY	750	1	1.0	36
	chrY	2431	0	1.0	36
	chrY	2847	0	1.0	36
	chrY	31007	1	1.0	36
	chrY	32493	0	1.0	36
	chrY	33130	1	1.0	36
	chrY	39571	1	2.0	36
	chrY	42348	1	1.0	36
	chrY	50015	1	1.0	36
	chrY	51129	1	1.0	36
	chrY	57871	0	2.0	36
	chrY	57890	0	1.0	36
	chrY	58038	1	1.0	36
	chrY	66772	1	1.0	36
	chrY	69224	1	1.0	36
	chrY	70121	1	1.0	36
	chrY	77305	0	1.0	36
	chrY	103120	0	1.0	36
	chrY	106532	0	1.0	36
	chrY	107109	0	1.0	36
	chrY	111556	1	1.0	36
	chrY	122224	0	1.0	36
	chrY	123084	0	1.0	36
	chrY	123398	1	1.0	36
	chrY	123698	0	1.0	36
	chrY	124048	1	1.0	36
	chrY	126643	0	1.0	36
	chrY	128645	1	1.0	36
	chrY	129074	1	1.0	36
	chrY	129159	0	1.0	36
	chrY	145723	1	1.0	36
	chrY	145760	0	2.0	36
	chrY	145974	0	1.0	36
	chrY	161670	1	1.0	36
	chrY	183397	1	3.0	36
	chrY	183604	0	1.0	36
	chrY	185499	1	1.0	36
	chrY	186416	0	1.0	36
	chrY	186423	0	1.0	36
	chrY	186455	1	1.0	36
	chrY	186548	1	1.0	36
	chrY	186551	0	1.0	36
	chrY	187783	1	1.0	36
	chrY	189910	1	1.0	36
	chrY	190348	1	1.0	36
	chrY	191235	0	2.0	36
	chrY	200440	0	1.0	36
	chrY	201955	1	1.0	36
	chrY	208935	0	2.0	36
	chrY	209439	0	1.0	36
	chrY	209625	1	1.0	36
	chrY	209736	0	1.0	36
	chrY	209903	1	1.0	36
	chrY	209921	0	1.0	36
	chrY	213017	0	1.0	36
	chrY	213803	0	2.0	36
	chrY	216817	1	1.0	36
	chrY	220019	1	1.0	36
	chrY	227938	0	1.0	36
	chrY	227962	1	2.0	36
	chrY	228611	1	1.0	36
	chrY	229238	0	1.0	36
	chrY	230987	0	1.0	36
	chrY	231066	1	1.0	36
	chrY	232363	0	1.0	36
	chrY	232459	1	1.0	36
	chrY	232501	0	1.0	36
	chrY	233322	0	1.0	36
	chrY	233627	0	1.0	36
	chrY	233676	1	1.0	36
	chrY	233923	0	1.0	36
	chrY	233940	0	1.0	36
	chrY	234032	1	2.0	36
	chrY	234193	0	1.0	36
	chrY	234203	0	1.0	36
	chrY	234321	1	1.0	36
	chrY	234334	0	1.0	36
	chrY	234644	1	1.0	36
	chrY	234994	1	1.0	36
	chrY	234998	1	1.0	36
	chrY	235800	0	1.0	36
	chrY	237053	1	1.0	36
	chrY	238656	1	1.0	36
	chrY	243678	0	1.0	36
	chrY	245093	1	1.0	36
	chrY	246243	1	1.0	36
	chrY	246566	1	1.0	36
	chrY	247012	0	1.0	36
	chrY	249385	1	1.0	36
	chrY	250465	0	1.0	36
	chrY	251101	1	1.0	36
	chrY	251108	0	1.0	36
	chrY	251228	0	1.0	36
	chrY	251232	0	2.0	36
	chrY	251240	1	1.0	36
	chrY	251353	0	2.0	36
	chrY	251775	0	3.0	36
	chrY	251860	1	1.0	36
	chrY	253046	0	1.0	36
	chrY	254520	1	1.0	36
	chrY	254784	0	1.0	36
	chrY	255007	1	1.0	36
	chrY	257269	1	2.0	36
	chrY	257773	0	1.0	36
	chrY	257913	1	1.0	36
	chrY	258113	1	1.0	36
	chrY	258383	1	1.0	36
	chrY	263603	1	1.0	36
	chrY	263708	0	1.0	36
	chrY	263721	0	1.0	36
	chrY	263732	0	1.0	36
	chrY	265877	1	1.0	36
	chrY	266092	1	1.0	36
	chrY	267504	1	1.0	36
	chrY	269798	0	1.0	36
	chrY	269999	0	1.0	36
	chrY	270827	0	1.0	36
	chrY	273075	0	1.0	36
	chrY	273264	0	1.0	36
	chrY	274460	1	1.0	36
	chrY	274941	0	1.0	36
	chrY	275052	1	1.0	36
	chrY	276272	0	1.0	36
	chrY	276419	1	1.0	36
	chrY	276421	1	1.0	36
	chrY	276483	0	1.0	36
	chrY	277614	0	1.0	36
	chrY	277868	1	2.0	36
	chrY	277883	1	1.0	36
	chrY	279243	0	1.0	36
	chrY	279454	0	1.0	36
	chrY	285967	0	1.0	36
	chrY	286016	0	1.0	36
	chrY	286198	0	1.0	36
	chrY	286733	0	1.0	36
	chrY	295965	0	1.0	36
	chrY	296074	0	2.0	36
	chrY	296107	1	1.0	36
	chrY	302530	1	1.0	36
	chrY	302846	1	2.0	36
	chrY	304658	0	1.0	36
	chrY	304668	0	2.0	36
	chrY	304748	0	3.0	36
	chrY	304847	1	1.0	36
	chrY	304897	1	1.0	36
	chrY	305020	0	1.0	36
	chrY	305135	1	1.0	36
	chrY	305281	1	1.0	36
	chrY	305524	1	1.0	36
	chrY	305616	0	1.0	36
	chrY	306331	1	1.0	36
	chrY	307022	0	1.0	36
	chrY	307227	1	2.0	36
	chrY	307977	0	1.0	36
	chrY	308138	0	1.0	36
	chrY	308893	1	1.0	36
	chrY	309399	0	1.0	36
	chrY	309440	0	1.0	36
	chrY	309648	0	1.0	36
	chrY	309755	0	1.0	36
	chrY	309782	0	1.0	36
	chrY	311434	0	1.0	36
	chrY	311836	0	1.0	36
	chrY	314042	1	1.0	36
	chrY	314617	0	1.0	36
	chrY	314707	0	1.0	36
	chrY	315197	0	1.0	36
	chrY	315945	1	2.0	36
	chrY	316690	1	2.0	36
	chrY	317522	1	1.0	36
	chrY	319156	1	1.0	36
	chrY	320177	0	1.0	36
	chrY	320483	0	1.0	36
